ID,Proposal Type,Proposal Number,Application Date,Grant Date,Last Visible Status,Project Land Requirement (Hectares),Total Cost (Lakhs),Organization Name,EC Consultant,Description,Category,Project Category (Code),Project Category,Project Name,State,Sub District,Village,MoEFCC File,State File,Plot Nos,Shape of Project,Existing Non-Forest Land,Existing Forest Land,Existing Total Land,Additional Non-Forest Land,Additional Forest Land,Additional Total Land,Existing Cost,Expansion Cost,Villages Affected,Project Displaced Families,Project Affected Families,Alternative Site Examined,Alternative Site Description,Government Restriction,Litigation Pending,Violation Involved,Last Submission Date,Project Exemption Reason,Cost Benefit Report PDF,Compensatory Afforestation Type,Is Applicable Compensatory Afforestation,Mining Date of Issue,Mining Date of Validity,Mining Other Info,Mining Status of Approval,Mining Estimated Reserve Names,Mining Estimated Reserve FL,Mining Estimated Reserve NFL,Mining Proved Reserves,Mining Indicated Reserves,Mining Inferred Reserves,Mining Mineable Reserves,Mining Approved Life of Mine,Mining Approving Authority Name,Mining Life of Mine Other Info,Mining Type of Mining,Mining Method of Mining,Mining Type of Mining Other Info,Mining Blasting Other Info,Mining External Dumping Remarks,Mining Internal Dumping Remarks,Mining Topsoil Dumping Remarks,Mining Total Quarry Area,Mining Quarry Other Info,Mining Transportation Mode From Pithead,Mining Transportation Mode From Loading,Mining Transportation Mode Other Info,Mining Plantation Area,Mining Water Body,Mining Public Use,Mining Other Use,Organization Street,Organization City,Organization State,Organization Legal Status,Applicant Designation,Applicant City,Applicant State,Forest Clearance Present Owners,Plot Number,District,Project Description,Employment (Operational),proposal_url,Village Code,Employment (Construction),KML URLs
4269313,New,FP/JK/WATER/423934/2023,2023-03-29T07:53:29.861+00:00,,Pending at UA for CA Payment and Compliance Report,0.06,252.89,Jal Shakti Department,,Forest clearance form,,,,WSS KHA,JAMMU AND KASHMIR,Kalakote,Beli Bhawan,,,,Hybrid,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-03-28T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jal Shakti (PHE) Division Nowshera,Nowshera,1,State Government (Department/Autonomous body),Executive Engineer,Nowshera,1,,,Rajouri,The project is important for providing water supply to general public of village KHA.,1000.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4269313,001489,1000.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4269075&refType=caf&uuid=b32a134a-40b5-44ce-be7e-9fdbf7e86f0c&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=4269075&refType=FC&uuid=d7f83d41-3a41-4d9d-a762-b73b33e0fe61&version=1.0
4268377,New,FP/JK/WATER/423924/2023,2023-03-29T07:35:03.013+00:00,2025-02-27T04:01:06.887+00:00,Final Diversion Order Issued,0.3542,459.09,Jal Shakti Department,,Forest clearance form,,,,WSS Sounder Bungam Sounder and Loharana,JAMMU AND KASHMIR,Marwah,Sonder,,,,Hybrid,0.066,0.2882,0.3542,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-03-28T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDYAL KISHTWAR,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Kishtwar,The WSS Sounder Bungam Sounder and Loharana is proposed under JJM by Jal Shakti Department.,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4268377,004754,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4267851&refType=caf&uuid=3f94dc54-1bc9-405f-b9c4-9d4936b76596&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=4267851&refType=FC&uuid=aca7f18c-ac8e-4012-a6ba-083a84b50f2b&version=1.1
4267872,New,FP/JK/WATER/423921/2023,2023-03-29T07:29:27.584+00:00,2025-02-21T15:07:36.379+00:00,Final Diversion Order Issued,0.2306,148.22,Jal Shakti Department,,Forest clearance form,,,,Water Supply Scheme Malothi,JAMMU AND KASHMIR,Bhaderwah,Malothi,,,,Hybrid,0.1066,0.124,0.2306,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-03-30T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Office of the Executive Engineer ,Jal Shakti (PHE) Division Doda ",,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Doda,"The Water Supply Scheme Malothi  has been framed to cover the cost for providing BIS standard quality compliant potable water to each household of Panchayat Malothi  Block Bhalla and its adjoining hamlets at the rate of 55 LPCD , through functional household tap water connections to be executed under the  flagship programme of Jal Jeevan Mission (JJM).  The main scope of the project involves creation of sustainable water source by tapping new water source from higher contours to cater the water demand for intermediate and ultimate design periods.  The project involves laying of gravity pipelines, construction of surface reservoirs, sedimentation tanks , filtration plants .The operation and maintenance of the water supply scheme shall be carried out by Gram Panchayat or its designated agency such as VWSC etc.The project is designed to serve the design population of 3660 souls at the end of the design period.The ultimate requirement of the water at the end of design period.",0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4267872,004430,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4267491&refType=caf&uuid=e98c9e36-1e26-4dbc-a272-b39adfc3b379&version=1.1;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=4267491&refType=FC&uuid=9145ee0b-7c43-4492-92a1-4af0d7e6dcec&version=1.2
4267284,New,FP/JK/WATER/423915/2023,2023-03-29T07:17:02.640+00:00,2025-02-16T05:54:26.161+00:00,Final Diversion Order Issued,0.7855,506.04,Jal Shakti Department (Hydraulic Division Ramban),,Forest clearance form,,,,Retrofitting of WSS Gool,JAMMU AND KASHMIR,Ramban,Gool,,,NA,Hybrid,0.0,0.7855,0.7855,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-04-04T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Administrative complex Block 3 Maitra,Ramban,1,State Government (Department/Autonomous body),Executive Engineer,Ramban,1,,NA,Ramban,	The Water Supply Scheme Gool has been framed to cover the cost for providing BIS Standard Quality Portable Water to each household @ 55 LPCD to provide water supply to 460 uncovered households The WSS Gool is situated at 52 KM from District Head Qtr Ramban,1700.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4267284,004607,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=3874515&refType=caf&uuid=c85d941d-4dc4-4c8f-8ab9-09da3b123206&version=1.1;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=3874515&refType=FC&uuid=e144c878-8606-43bc-8e83-88a32e011544&version=1.7
4265501,New,FP/JK/WATER/423904/2023,2023-03-29T06:49:16.055+00:00,,DELISTED_BY_SYSTEM,0.7827,492.44,Jal Shakti Department,,Forest clearance form,,,,WSS Tander Sounder and Kalnoo ,JAMMU AND KASHMIR,Marwah,Sonder,,,,Hybrid,0.0,0.7827,0.7827,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-03-29T07:22:37.367+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDYAL KISHTWAR,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Kishtwar,WSS Tander Sounder and Kalnoo is proposed under JJM by Jal Shakti Department.,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4265501,0,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4264958&refType=caf&uuid=46bcc2d6-8c69-44aa-9b43-1f1c3a851e6f&version=1.1;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=4264958&refType=FC&uuid=e3d7e55a-78a9-4650-8ebf-89a5653a5e6b&version=1.0
4262159,New,FP/JK/OTHERS/423885/2023,2023-03-29T05:41:16.153+00:00,,REMOVED,0.1945,974.8,Jal Shakti Department,,Forest clearance form,,,,IMPROVEMENT AND AUGMENTATION UNDER WATER SUPPLY SCHEME KATTI,JAMMU AND KASHMIR,Udhampur,Kati,,,,Hybrid,0.0,0.1945,0.1945,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-13T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jal Shakti(PHE) Sub division Udhampur ,,1,State Government (Department/Autonomous body),ASSISTANT EXECUTIVE ENGINEER,,1,,,Udhampur,IMPROVEMENT AND AUGMENTATION UNDER WATER SUPPLY SCHEME KATTI,36250.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4262159,004811,1370.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4261636&refType=caf&uuid=9995e57b-6b7a-41e3-8689-1a57b7bb2077&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=4261636&refType=FC&uuid=77bb7f38-9acd-4104-9bdb-39f8f901fc2d&version=1.13
4261737,New,FP/JK/WATER/423881/2023,2023-03-29T05:32:38.510+00:00,,Pending at UA for Compensatory Levies Payment and Compliance Report,0.3349,242.5,Jal Shakti Department,,Forest clearance form,,,,WSS Pinjrari Ikhala,JAMMU AND KASHMIR,Marwah,Sonder,,,,Hybrid,0.0,0.3349,0.3349,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-04-01T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDYAL KISHTWAR,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Kishtwar,WSS Pinjrari Ikhala is proposed under JJM by Jal Shakti Department.,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4261737,0,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4261328&refType=caf&uuid=aebfa5a3-01f7-41a5-a554-0bbf20c259c4&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=4261328&refType=FC&uuid=55d976d0-94d8-46bb-9a52-954123e1454f&version=1.0
4257383,New,FP/JK/WATER/423862/2023,2023-03-28T17:54:28.470+00:00,,DELISTED_BY_SYSTEM,0.1464,371.64,Jal Shakti Department (Hydraulic Division Ramban),,Forest clearance form,,,,Retrofitting of WSS Chakwa,JAMMU AND KASHMIR,Ramban,Chakwah,,,NA,Hybrid,0.0,0.1464,0.1464,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-04-23T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Administrative complex Block 3 Maitra,Ramban,1,State Government (Department/Autonomous body),Executive Engineer,Ramban,1,,NA,Ramban,The Water Supply Scheme Chakwa (Retrofitting) has been framed to cover the cost for providing BIS Standard Quality Portable Water to each household @ 55 LPCD to provide water supply to 130 uncovered households. The village Chakwa is situated at 50 KM from District Head Qtr Ramban,900.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4257383,004600,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=3925295&refType=caf&uuid=47ac2d83-38ac-4ee7-b069-5b6e85027488&version=1.2;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=3925295&refType=FC&uuid=3cd5abbf-11e2-4c9c-bfcc-f083dbb492fd&version=1.4
4256280,New,FP/JK/OTHERS/423854/2023,2023-03-28T15:57:10.200+00:00,,DELISTED_BY_SYSTEM,0.9633,991.78,Jal Shakti Department,,Forest clearance form,,,,WSS JANDRARI,JAMMU AND KASHMIR,Ramnagar,Jandriari,,,,Hybrid,0.0,0.9633,0.9633,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-03-28T16:05:27.074+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sub Division Ramnagar,;Jal Shakti PHE,;District Udhamapur",,1,State Government (Department/Autonomous body),AEE,,1,,,Udhampur,DRINKING WATER SUPPLY SCHEME UNDER JJM,36500.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4256280,005084,1350.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4255817&refType=caf&uuid=ac8eb75f-a95e-46aa-89c9-05ca86b80d1f&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=4255817&refType=FC&uuid=931f34de-ad38-42e1-b16b-1fcd00856195&version=1.0
4255976,New,FP/JK/WATER/423851/2023,2023-03-28T15:32:38.050+00:00,,Pending at UA for Compensatory Levies Payment and Compliance Report,0.1,431.58,MAHORE IRIGATION DIVISION DHARMARI,,Forest clearance form,,,,Retrofitting of WSS Judda,JAMMU AND KASHMIR,Gool-Gulabgarh,Judda,,,,Non - Linear,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-21T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mahore irigation division dharmari ,,1,State Government (Department/Autonomous body),executive engineer,,1,,,Reasi,Construction of Pump Room 02 nos.,150.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4255976,005213,150.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4255944&refType=caf&uuid=20b01479-c989-4b46-bd64-ef8d024df0dc&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=4255944&refType=FC&uuid=67745748-732f-4025-8726-a30ac235f374&version=1.4
4255806,New,FP/JK/WATER/423849/2023,2023-03-28T15:18:34.725+00:00,,DELISTED_BY_SYSTEM,0.7268,992.83,Jal Shakti Department,,Forest clearance form,,,,WSS Channi A & B,JAMMU AND KASHMIR,Kalakote,Chehni,,,12/d,Hybrid,0.4803,0.2465,0.7268,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-03-27T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jal Shakti (PHE) Division Nowshera,,1,State Government (Department/Autonomous body),Ex. Engg,,1,,12/d,Rajouri,To provide Drinking water facility,250.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4255806,001611,250.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4176924&refType=caf&uuid=181cd2ee-8c46-4bf3-ad9f-bc8b4b1bb666&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=4176924&refType=FC&uuid=d8fa5519-53f4-4147-a860-ebc4bab7a36c&version=1.1
4255342,New,FP/JK/WATER/423847/2023,2023-03-28T14:45:27.720+00:00,,Pending at UA for Compensatory Levies Payment and Compliance Report,0.03,744.33,MAHORE IRIGATION DIVISION DHARMARI,,Forest clearance form,,,,Retrofitting of WSS Arnas,JAMMU AND KASHMIR,Gool-Gulabgarh,Arnas,,,,Non - Linear,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-21T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mahore irigation division dharmari ,Arnas,1,State Government (Department/Autonomous body),executive engineer,,1,,,Reasi,Cosntruction of Pump Room,60.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4255342,005211,150.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4255253&refType=caf&uuid=c3caa34a-0910-4f6d-8358-853614af44fa&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=4255253&refType=FC&uuid=a1ace4ea-4c3e-4935-8617-5ae11aa3fc34&version=1.2
4255224,New,FP/JK/OTHERS/423845/2023,2023-03-28T14:34:18.797+00:00,,REMOVED,0.0656,980.49,Jal Shakti Department,,Forest clearance form,,,,Improvement and Augmentation of Water Supply Scheme Lalli under JJM,JAMMU AND KASHMIR,Udhampur,Lali,,,,Linear,0.0,0.0656,0.0656,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-13T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jal Shakti(PHE) Sub division Udhampur ,,1,State Government (Department/Autonomous body),A.E.E.,,1,,,Udhampur,Improvement and Augmentation of Water Supply Scheme Lalli under Jal Jeevan Mission ,37250.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4255224,004826,1450.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4254085&refType=caf&uuid=6f8c32f7-3af8-4c4d-af3c-7ef349c94e03&version=1.2;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=4254085&refType=FC&uuid=2f370998-a6fc-4277-ba6a-afd96a2da6ba&version=1.2
4255093,New,FP/JK/OTHERS/423843/2023,2023-03-28T14:21:34.822+00:00,2025-05-16T09:47:48.420+00:00,Final Diversion Order Issued,15514.0,103100.0, TPL - CAI JV,,Forest clearance form,,,,"DIVERSION OF 1.5514 HECTARE OF FOREST LAND FOR TEMPORARY ESTABLISHMENT OF BATCHING PLANT, STOCK YARD, SUBSTATION, LABOUR CAMP, QC LAB, WORK SHOP , CONTAINER OFFICE ETC",JAMMU AND KASHMIR,Ramban,Digdole,,,,Non - Linear,0.0,15514.0,15514.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-03-27T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"House No. 86, ward no. 7;Maitra, Ramban-182144",,1,Joint Venture (Pvt. + Pvt.),Project Manager,,1,,,Ramban,"The MORTH through NHAIis engaged in the development of National Highways and as part of this endeavour, it has decided to undertake Construction of Four Laning of part of Ramban to Banihal Section of NH-1A (Now NH-44), from Ch.154+210 to Ch.158+650 (North Bound) and from Ch.155+940 to Ch.160+282 (South Bound) including Construction of Twin Tube Tunnels (Package-I) in the UT of Jammu & Kashmir on EPC Mode through an Engineering, Procurement and Construction (EPC) Contract. M/s Tata Projects Limited, Lead Member of TPL-CAJ JV; Tata Projects Limited— Private Joint Stock Company “Construction Association lnterbudmontazh” (JV). Some of the key highlights: Employer/Authority of the Project: National Highway Authority of India (NHAI)Authority’s Engineer: ICT. 3. EPC Contractor: TPL-CAI JV 4. Project Cost-1031 Crores, Project Tenure- 3 years,Tunnel Length- 4.3KM",155000.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4255093,4623,155000.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4255038&refType=caf&uuid=233b56aa-09d4-4c43-984a-a1e89c1e6799&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=4255038&refType=FC&uuid=8dbd6dba-1f86-47bf-ae62-47e33b945b68&version=1.0
4253100,New,FP/JK/WATER/423825/2023,2023-03-28T12:08:21.630+00:00,,Pending at UA for Compensatory Levies Payment and Compliance Report,1.6186,190.42,Jal Shakti Department,,Forest clearance form,,,,WSS BELA BALA,JAMMU AND KASHMIR,Mandi,Brachhar,,,,Hybrid,1.0,0.6186,1.6186,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-03-29T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lok Nirman Bhawan Poonch Jal Shakti (PHE) Office 185101,,1,State Government (Department/Autonomous body),EX. ENGINEER,,1,,,Punch,TO PROVIDE DRINKING WATER TO PUBLIC OF VILLAGE BATTALKOTE POONCH UNDER JJM,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4253100,001148,130.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4240458&refType=caf&uuid=29678c31-a993-4638-9b30-300667a6956e&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=4240458&refType=FC&uuid=396c473a-88a1-474b-abe8-89f4112dfe58&version=1.3
4251972,New,FP/JK/OTHERS/423819/2023,2023-03-28T11:49:45.439+00:00,,REMOVED,0.2576,760.46,Jal Shakti Department,,Forest clearance form,,,,IMPROVEMENT AND AUGMENTATION OF WATER SUPPLY TO VARIOUS VILL.UNDER WSS KOTLI PAIN,JAMMU AND KASHMIR,Udhampur,Sansooh,,,,Hybrid,0.05,0.2076,0.2576,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-13T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jal Shakti(PHE) Sub division Udhampur ,,1,State Government (Department/Autonomous body),ASSISTANT EXECUTIVE ENGINEER,,1,,,Udhampur,"IMPROVEMENT AND AUGMENTATION OF WATER SUPPLY TO INHABITANTS OF KOTLI,MEGANI,SANSOO AND RAKH SANSOO UNDER WSS KOTLI PAIN ",36400.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4251972,004907,1350.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4242971&refType=caf&uuid=550adb65-682b-4503-830c-61a38eb40a57&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=4242971&refType=FC&uuid=9d831893-fad1-4ac8-9990-2355cbd90a8b&version=1.2
